name,latitude,longitude
Ereğli,37.5063,34.0517
Şanlıurfa,37.1700,38.7950
Port-of-Spain,10.6520,-61.5170
Arima,10.6374,-61.2823
Aranguez,10.6472,-61.4461
Chaguanas,10.5167,-61.4167
Couva,10.4232,-61.4618
Debe,10.2085,-61.4527
Diego Martin,10.7208,-61.5662
Point Fortin,10.1741,-61.6841
Princes Town,10.2718,-61.3710
Rio Claro,10.3059,-61.1756
San Fernando,10.2805,-61.4594
Sangre Grande,10.5871,-61.1322
Scarborough,11.1811,-60.7333
Siparia,10.1453,-61.5074
Tunapuna,10.6524,-61.3888
Funafuti,-8.5167,179.2166
Taipei,25.0358,121.5683
Nangan,26.1504,119.9328
Magong,23.5667,119.5833
Pingtung,22.6817,120.4817
Bade,24.9575,121.2989
Hualien,23.9837,121.6000
Miaoli,24.5700,120.8200
Zhubei,24.8333,121.0119
Yangmei,24.9167,121.1500
Taitung,22.7554,121.1400
Taoyuan,24.9889,121.3111
Pingzhen,24.9439,121.2161
Zhongli,24.9650,121.2168
Taibao,23.4500,120.3333
Yilan,24.7500,121.7500
Changhua,24.0734,120.5134
Nantou,23.9167,120.6833
Douliou,23.7075,120.5439
Puzi,23.4611,120.2419
Hsinchu,24.8168,120.9767
Chiayi,23.4755,120.4351
Banqiao,25.0143,121.4672
Taichung,24.1521,120.6817
Keelung,25.1333,121.7333
Tainan,23.0000,120.2000
Kaohsiung,22.6333,120.2666
Jincheng,24.4341,118.3171
Sumbawanga,-7.9596,31.6200
Mtwara,-10.2696,40.1900
Koani,-6.1333,39.2833
Mbeya,-8.8900,33.4300
Zanzibar,-6.1600,39.2000
Uvinza,-5.1196,30.3900
Musoma,-1.4896,33.8000
Tanga,-5.0700,39.0900
Kigoma,-4.8796,29.6100
Kakonko,-3.2796,30.9600
Moshi,-3.3396,37.3400
Arusha,-3.3600,36.6700
Lindi,-10.0000,39.7000
Kilindoni,-7.9163,39.6500
Kibiti,-7.7296,38.9500
Mikumi,-7.3996,36.9800
Chake Chake,-5.2395,39.7700
Kasulu,-4.5796,30.1000
Biharamulo,-2.6296,31.3100
Bukoba,-1.3196,31.8000
Iringa,-7.7696,35.6900
Songea,-10.6800,35.6500
Ngara,-2.4695,30.6500
Mwanza,-2.5200,32.9300
Wete,-5.0635,39.7258
Babati,-4.2195,35.7500
Singida,-4.8196,34.7400
Morogoro,-6.8200,37.6600
Tabora,-5.0200,32.8000
Dodoma,-6.1833,35.7500
Dar es Salaam,-6.8000,39.2683
Ifakara,-8.1296,36.6800
Tunduma,-9.2846,32.7749
Tunduru,-11.0896,37.3700
Itigi,-5.6996,34.4800
Masasi,-10.7296,38.7999
Kipili,-7.4329,30.6000
Tukuyu,-9.2496,33.6400
Manyoni,-5.7796,34.9000
Mbamba Bay,-11.2829,34.7666
Nzega,-4.2096,33.1800
Ngorongoro,-3.2496,35.5200
Kanyato,-4.4565,30.2614
Kilosa,-6.8396,36.9900
Same,-4.0696,37.7200
Sikonge,-5.6295,32.7700
Korogwe,-5.0896,38.5400
Bagamoyo,-6.4396,38.8900
Kibaha,-6.7667,38.9167
Mpwapwa,-6.3496,36.4800
Oldeani,-3.3496,35.5500
Karema,-6.8162,30.4333
Nyahanga,-2.3829,33.5500
Mbulu,-3.8496,35.5300
Kahama,-3.8196,32.5800
Shinyanga,-3.6596,33.4200
Vwawa,-9.1081,32.9347
Bariadi,-2.8069,33.9878
Geita,-2.8662,32.1666
Mahonda,-5.9897,39.2519
Mkokotoni,-5.8790,39.2600
Mpanda,-6.3596,31.0500
Njombe,-9.3296,34.7700
Uzhgorod,48.6300,22.2500
Kiev,50.4334,30.5166
Ivano-Frankivsk,48.9348,24.7094
Kherson,46.6325,32.6007
Donetsk,48.0000,37.8300
Khmelnytskyy,49.4249,27.0015
Makiyivka,48.0297,37.9746
Mykolayiv,46.9677,31.9843
Lvov,49.8350,24.0300
Odessa,46.4900,30.7100
Kharkiv,50.0000,36.2500
Zaporizhzhya,47.8573,35.1768
Luhansk,48.5698,39.3344
Sumy,50.9243,34.7809
Ternopil,49.5360,25.5821
Poltava,49.5740,34.5703
Vinnytsya,49.2254,28.4816
Simferopol’,44.9572,34.1108
Lutsk,50.7472,25.3334
Chernivtsi,48.3053,25.9216
Cherkasy,49.4347,32.0709
Mariupol,47.0962,37.5562
Chernobyl,51.3894,30.0989
Zhytomyr,50.2456,28.6622
Horlivka,48.2996,38.0547
Kramatorsk,48.7194,37.5344
Lysychansk,48.9204,38.4274
Melitopol,46.8378,35.3775
Chernihiv,51.5049,31.3015
Nizhyn,51.0541,31.8903
Berdyansk,46.7568,36.7868
Kovel,51.2171,24.7166
Kupyansk,49.7218,37.5981
Nikopol,47.5666,34.4062
Rivne,50.6166,26.2528
Uman,48.7543,30.2109
Drohobych,49.3444,23.4994
Konotop,51.2424,33.2090
Voznesensk,47.5504,31.3333
Korosten,50.9504,28.6500
Kamyanets-Podilskyy,48.6843,26.5809
Shostka,51.8734,33.4797
Kryvyy Rih,47.9283,33.3450
Izmayil,45.3503,28.8374
Bila Tserkva,49.7743,30.1309
Brovary,50.4943,30.7809
Sevastopol’,44.5883,33.5224
Kremenchuk,49.0835,33.4296
Kirovohrad,48.5041,32.2603
Dnipro,48.4800,35.0000
Illichivsk,46.3000,30.6666
Rukungiri,-0.8411,29.9419
Kanungu,-0.9575,29.7897
Katwe,-0.1296,29.9200
Kumi,1.4608,33.9361
Bugiri,0.5714,33.7417
Kasese,0.2325,29.9883
Kibale,0.8000,31.0667
Kiboga,0.9161,31.7742
Bushenyi,-0.5853,30.2114
Hoima,1.4356,31.3436
Kayunga,0.7025,32.8886
Jinja,0.4404,33.1999
Nakapiripirit,1.9167,34.7833
Kyenjojo,0.6328,30.6214
Kalangala,-0.3089,32.2250
Mukono,0.3533,32.7553
Sembabule,-0.0772,31.4567
Kamwenge,0.2111,30.4208
Wakiso,0.4044,32.4594
Ntungamo,-0.8794,30.2642
Nakasongola,1.3089,32.4564
Kabale,-1.2496,29.9800
Masindi,1.6744,31.7150
Rakai,-0.7200,31.4839
Isingiro,-0.8686,30.8302
Masindi-Port,1.7004,32.0699
Zombo,2.5135,30.9091
Pallisa,1.1450,33.7094
Luwero,0.8492,32.4731
Kotido,2.9806,34.1331
Lira,2.2604,32.8900
Mubende,0.5904,31.3700
Buikwe,0.3375,33.0106
Lamwo,3.5297,32.8016
Agago,2.8338,33.3336
Napak,2.2514,34.2501
Luuka Town,0.7008,33.3002
Otuke,2.5004,33.5007
Alebtong,2.2447,33.2547
Amuria,2.0036,33.6511
Kole,2.4002,32.8003
Oyam,2.2350,32.3850
Abim,2.7017,33.6761
Kaabong,3.5204,34.1200
Binyin,1.4167,34.5333
Bulambuli,1.1667,34.3833
Bududa,1.0112,34.3311
Amudat,1.9500,34.9500
Bukwa,1.2592,34.7539
Kapchorwa,1.3965,34.4509
Masaka,-0.3296,31.7300
Mbale,1.0904,34.1700
Mbarara,-0.5996,30.6500
Tororo,0.7104,34.1700
Sironko,1.2500,34.3000
Rubirizi,-0.2989,30.1336
Mitoma,-0.6842,30.0700
Ntoroko,1.0411,30.4811
Kanoni,0.1772,31.8811
Kibingo,-0.6260,30.4359
Nakaseke,0.7517,32.3850
Ibanda,-0.1539,30.5319
Namayingo,0.2398,33.8849
Kitamilo,0.2222,33.2061
Kyegegwa,0.5022,31.0414
Lwengo,-0.4161,31.4081
Bukomansimbi,-0.1578,31.6042
Kalungu,-0.1667,31.7569
Kiruhura,-0.2356,30.8725
Lyantonde,-0.4031,31.1572
Buyende,1.1517,33.1550
Ngora,1.4314,33.7772
Kibuku,1.0433,33.7975
Buhweju,-0.3503,30.3003
Bukedea,1.3169,34.0506
Kampala,0.3167,32.5833
Nebbi,2.4758,31.1025
Bombo,0.5833,32.5333
Koboko,3.4136,30.9599
Arua,3.0204,30.9000
Maracha,3.2704,30.9553
Yumbe,3.4651,31.2469
Bulisa,2.1178,31.4116
Kiryandongo,1.8763,32.0622
Gulu,2.7800,32.2800
Adjumani,3.3614,31.8097
Moyo,3.6504,31.7200
Nwoya,2.6342,32.0011
Amuru,2.8139,31.9387
Kisoro,-1.3539,29.6983
Kitgum,3.3004,32.8700
Pader,3.0500,33.2167
Katakwi,1.8911,33.9661
Entebbe,0.0604,32.4600
Moroto,2.5403,34.6400
Mayuge,0.4578,33.4806
Mityana,0.4004,32.0500
Bundibugyo,0.7085,30.0634
Fort Portal,0.6710,30.2750
Manafwa,0.9784,34.3743
Namutumba,0.8363,33.6858
Butaleja,0.9166,33.9563
Kaliro,0.8949,33.5048
Gombe,0.1818,32.1158
Soroti,1.7104,33.6000
Amolatar,1.6378,32.8448
Apac,1.9845,32.5340
Mpigi,0.2250,32.3136
Kamuli,0.9472,33.1197
Iganga,0.6092,33.4686
Kyankwanzi,1.1987,31.8062
Busia,0.4544,34.0758
Kagadi,0.9378,30.8089
Mparo,-1.1647,30.0378
Bupoto,0.9061,34.3578
Butebo,1.1942,33.9222
Kakumiro,0.7806,31.3236
Kibiito,0.4772,30.1925
Pakwach,2.4704,31.4800
Palenga,2.6131,32.3369
Rubanda,-1.1883,29.8461
Kasaali,-0.6167,31.5500
Dokolo,1.9167,33.1720
Serere,1.5180,33.4589
Kaberamaido,1.7389,33.1594
Trinidad,-33.5440,-56.9010
Paso de los Toros,-32.8100,-56.5100
Santa Lucía,-34.4700,-56.4000
Tranqueras,-31.2000,-55.7500
Montevideo,-34.8580,-56.1711
Vergara,-32.9300,-53.9500
José Batlle y Ordóñez,-33.4700,-55.1200
La Paloma,-34.6700,-54.1700
Castillos,-34.1696,-53.8300
Lascano,-33.6696,-54.2000
Punta del Este,-34.9700,-54.9500
Aiguá,-34.2000,-54.7500
Carmelo,-33.9896,-58.3000
Artigas,-30.4160,-56.4860
Canelones,-34.5380,-56.2840
Durazno,-33.4100,-56.5100
Florida,-34.0990,-56.2150
Fray Bentos,-33.1390,-58.3040
Maldonado,-34.9100,-54.9600
Melo,-32.3595,-54.1800
Mercedes,-33.2595,-58.0300
Minas,-34.3700,-55.2300
Paysandú,-32.3300,-58.0800
Rivera,-30.8996,-55.5600
Rocha,-34.4830,-54.3330
Salto,-31.3903,-57.9687
Tacuarembó,-31.7100,-55.9800
Treinta y Tres,-33.2300,-54.3800
Trinidad,-33.5169,-56.8981
Bella Unión,-30.2596,-57.6000
Baltasar Brum,-30.7300,-57.3200
San José de Mayo,-34.3500,-56.7100
Colonia del Sacramento,-34.4800,-57.8400
Urgut,39.4007,67.2607
Qoqon,40.5404,70.9400
Iskandar,41.5507,69.6807
Shahrisabz,39.0618,66.8315
Olmaliq,40.8504,69.5950
Samarqand,39.6700,66.9450
Fargona,40.3900,71.7800
Chirchiq,41.4550,69.5600
Angren,41.0304,70.1549
Guliston,40.4957,68.7907
Qunghirot,43.0704,58.9000
Tashkent,41.3117,69.2949
Muynoq,43.7683,59.0214
Jizzax,40.1004,67.8300
Bukhara,39.7800,64.4300
Khiwa,41.3911,60.3557
Nukus,42.4700,59.6150
Kogon,39.7211,64.5458
Khujayli,42.4047,59.4517
Zarafshon,41.5822,64.2018
Navoi,40.1104,65.3550
Chimboy,42.9311,59.7708
Andijon,40.7900,72.3400
Urgentch,41.5600,60.6400
Namangan,41.0000,71.6700
Navoiy,40.1000,65.3667
Qarshi,38.8704,65.8000
Termiz,37.2329,67.2729
Denow,38.2772,67.8872
Kattaqorgon,39.9007,66.2608
Kingstown,13.1483,-61.2121
Anaco,9.4400,-64.4600
Machiques,10.0704,-72.5499
La Esmeralda,3.1738,-65.5466
Chaguaramas,9.2159,-63.7523
Santa Rita,10.5318,-71.5039
Puerto Cabello,10.4704,-68.1700
El Dorado,6.7333,-61.6333
Valera,9.3200,-70.6200
Upata,8.0204,-62.4100
San Carlos del Zulia,9.0104,-71.9200
Porlamar,10.9604,-63.8500
El Manteco,7.3504,-62.5333
Ciudad Guayana,8.3700,-62.6200
Carúpano,10.6700,-63.2300
El Tigre,8.8903,-64.2600
Zaraza,9.3404,-65.3200
Valle de la Pascua,9.2100,-66.0200
Altagracia de Orituco,9.8504,-66.3800
Maiquetía,10.6004,-66.9700
Ocumare del Tuy,10.1200,-66.7800
Guasdualito,7.2400,-70.7400
Caracas,10.5010,-66.9170
Punto Fijo,11.7200,-70.2100
Acarigua,9.5804,-69.2000
Puerto la Cruz,10.1700,-64.6800
Carora,10.1900,-70.0800
Calabozo,8.9304,-67.4400
Cabimas,10.4300,-71.4500
Barcelona,10.1304,-64.7200
Barinas,8.6000,-70.2500
Barquisimeto,10.0500,-69.3000
Ciudad Bolívar,8.1000,-63.6000
Coro,11.4200,-69.6800
Cumaná,10.4500,-64.1800
Guanare,9.0500,-69.7500
La Guaira,10.6004,-66.9300
Los Teques,10.4200,-67.0200
Maracaibo,10.7300,-71.6600
Maracay,10.2469,-67.5958
Maturín,9.7500,-63.1700
Merida,8.4000,-71.1300
San Carlos,9.6580,-68.5900
San Cristóbal,7.7700,-72.2500
San Felipe,10.3360,-68.7460
San Fernando de Apure,7.9000,-67.4699
San Juan De Los Morros,9.9010,-67.3540
Trujillo,9.3804,-70.4400
Tucupita,9.0605,-62.0600
Valencia,10.2300,-67.9800
Puerto Ayacucho,5.6639,-67.6236
La Asunción,11.0333,-63.8833
Road Town,18.4167,-64.6167
Quảng Trị,16.7504,107.2000
Thanh Hóa,19.8200,105.8000
Vung Tau,10.3554,107.0850
Play Ku,13.9833,108.0000
Cam Ranh,11.9020,109.2207
Đông Hà,16.8500,107.1333
Bạc Liêu,9.2804,105.7200
Luan Chau,21.7400,103.3430
Mỹ Tho,10.3504,106.3500
Bắc Giang,21.2670,106.2000
Bắc Ninh,21.1861,106.0763
Quảng Ngãi,15.1504,108.8300
Long Xuyen,10.3804,105.4200
Bắc Kạn,22.1333,105.8333
Thái Bình,20.4503,106.3330
Nam Định,20.4200,106.2000
Thành Phố Bà Rịa,10.4963,107.1684
Lao Chi,22.5014,103.9660
Tuyên Quang,21.8180,105.2110
Da Nang,16.0600,108.2500
Vĩnh Yên,21.3089,105.6049
Hoa Binh,20.8137,105.3383
Kon Tum,14.3838,107.9833
Thành Phố Phủ Lý,20.5453,105.9122
Sơn Tây,21.1382,105.5050
Hanoi,21.0333,105.8500
Cao Bằng,22.6640,106.2680
Ha Giang,22.8337,104.9833
Da Lat,11.9304,108.4200
Haiphong,20.8300,106.6801
Lạng Sơn,21.8460,106.7570
Hưng Yên,20.6464,106.0511
Hong Gai,20.9604,107.1000
Cẩm Phả,21.0404,107.3200
Buon Me Thuot,12.6670,108.0500
Sơn La,21.3280,103.9100
Ninh Bình,20.2543,105.9750
Châu Đốc,10.7004,105.1167
Thái Nguyên,21.6000,105.8300
Hai Duong,20.9420,106.3310
Tuy Hòa,13.0820,109.3160
Vinh,18.7000,105.6800
Yên Bái,21.7050,104.8750
Tam Kỳ,15.5736,108.4740
Gia Nghĩa,12.0042,107.6907
Đà Nẵng,16.0748,108.2240
Ho Chi Minh City,10.7800,106.6950
Đà Lạt,11.9359,108.4429
Nha Trang,12.2500,109.1700
Cao Lãnh,10.4670,105.6360
Đồng Hới,17.4833,106.6000
Vĩnh Long,10.2560,105.9640
Truc Giang,10.2350,106.3750
Rạch Giá,10.0154,105.0914
Sóc Trăng,9.6037,105.9800
Can Tho,10.0500,105.7700
Đồng Xoài,11.5349,106.8832
Hon Quan,11.6504,106.6000
Hue,16.4700,107.5800
Vị Thanh,9.7845,105.4701
Việt Trì,21.3304,105.4300
Biên Hòa,10.9700,106.8301
Hà Tĩnh,18.3338,105.9000
Kon Tum,14.3545,108.0076
Phan Rang,11.5670,108.9833
Phan Thiet,10.9337,108.1001
Tan An,10.5337,106.4167
Cà Mau,9.1774,105.1500
Tra Vinh,9.9340,106.3340
Qui Nhon,13.7800,109.1800
Thu Dau Mot,10.9691,106.6527
Tây Ninh,11.3230,106.1470
Lai Châu,22.3964,103.4582
Điện Biên Phủ,21.3854,103.0161
Port Vila,-17.7334,168.3166
Isangel,-19.5417,169.2817
Luganville,-15.5126,167.1766
Lakatoro,-16.1056,167.4189
Saratamata,-15.2869,167.9906
Sola,-13.8761,167.5517
Leava,-14.2933,-178.1583
Mata-Utu,-13.2825,-176.1736
Apia,-13.8415,-171.7386
Afega,-13.7973,-171.8531
Asau,-13.5196,-172.6378
Leulumoega,-13.8230,-171.9613
Safotu,-13.4513,-172.4018
Safotulafai,-13.6715,-172.1777
Lufilufi,-13.8745,-171.5986
Mulifanua,-13.8318,-172.0360
Saleaula,-13.4489,-172.3352
Samamea,-13.9338,-171.5312
Satupa‘itea,-13.7659,-172.3269
Vailoa,-13.7555,-172.3070
Ordino,42.5563,1.5327
La Massana,42.5434,1.5148
Canillo,42.5670,1.5981
Andorra,42.5000,1.5165
Encamp,42.5361,1.5828
Sant Julià de Lòria,42.4664,1.4933
Les Escaldes,42.5085,1.5385
Al Fujayrah,25.1234,56.3375
Dubai,25.2300,55.2800
Ras al Khaymah,25.7915,55.9428
Umm al Qaywayn,25.5653,55.5533
Abu Dhabi,24.4667,54.3666
‘Ajmān,25.4056,55.4618
Sharjah,25.3714,55.4065
Al Ayn,24.2305,55.7400
Kabul,34.5167,69.1833
Sharan,33.1757,68.7304
Zaranj,31.1120,61.8870
Lashkar Gah,31.5830,64.3600
Kandahar,31.6100,65.6949
Tarin Kowt,32.6333,65.8667
Herat,34.3300,62.1700
Ghazni,33.5633,68.4178
Maīdān Shahr,34.3956,68.8662
Andkhvoy,36.9317,65.1015
Pol-e Khomri,35.9511,68.7011
Mazar-e Sharif,36.7000,67.1000
Sar-e Pul,36.2154,65.9325
Meymaneh,35.9302,64.7701
Gardiz,33.6001,69.2146
Asadabad,34.8660,71.1500
Jalalabad,34.4415,70.4361
Zareh Sharan,32.8500,68.4167
Mehtar Lam,34.6500,70.1667
Aybak,36.2610,68.0400
Sheberghan,36.6580,65.7383
Khōst,33.3395,69.9204
Farah,32.3917,62.0968
Mahmud-E Eraqi,35.0167,69.3333
Qala i Naw,34.9830,63.1333
Feyzabad,37.1298,70.5792
Charikar,35.0183,69.1679
Nīlī,33.7218,66.1302
Bāzārak,35.3129,69.5152
Kondoz,36.7280,68.8725
Qalat,32.1123,66.8868
Taloqan,36.7300,69.5400
Mayda Shahr,34.4500,68.8000
Balkh,36.7501,66.8997
Baghlan,36.1393,68.6993
Bamian,34.8211,67.5210
Karokh,34.4868,62.5918
Baraki Barak,33.9667,68.9667
Pul-e ‘Alam,33.9953,69.0227
Pārūn,35.4206,70.9226
Chaghcharan,34.5167,65.2500
Saint John's,17.1180,-61.8500
The Valley,18.2167,-63.0500
Berat,40.7100,19.9720
Korçë,40.6167,20.7667
Librazhd,41.2000,20.3667
Gjirokastër,40.0790,20.1490
Pukë,42.0333,19.8833
Krujë,41.5190,19.7970
Tepelenë,40.2833,20.0333
Rrëshen,41.7833,19.8167
Çorovodë,40.5167,20.2333
Shkodër,42.0685,19.5188
Lushnjë,40.9400,19.7160
Ersekë,40.3333,20.6833
Bajram Curri,42.3333,20.0833
Durrës,41.3178,19.4482
Burrel,41.6260,20.0160
Kukës,42.0830,20.4340
Gramsh,40.8667,20.2000
Lezhë,41.7880,19.6540
Sarandë,39.8770,20.0000
Përmet,40.2340,20.3520
Pogradec,40.9000,20.6640
Vlorë,40.4774,19.4982
Elbasan,41.1215,20.0838
Peshkopi,41.6833,20.4333
Fier,40.7300,19.5730
Tirana,41.3275,19.8189
Yerevan,40.1812,44.5136
Gyumri,40.7894,43.8475
Gavarr,40.3589,45.1267
Artashat,39.9539,44.5506
Yeghegnadzor,39.7611,45.3333
Armavir,40.1545,44.0382
Ijevan,40.8788,45.1485
Hrazdan,40.4941,44.7602
Vanadzor,40.8128,44.4883
Ashtarak,40.3017,44.3592
Kapan,39.2075,46.4058
Ijevan,40.8756,45.1492
Luiana,-17.3695,23.0000
Mavinga,-15.7895,20.3600
Benguela,-12.5783,13.4072
Cangamba,-13.6996,19.8600
Cabinda,-5.5596,12.1900
Xangongo,-16.7400,14.9700
Lubango,-14.9167,13.5000
Huambo,-12.7500,15.7600
Chitado,-17.3196,13.9200
Luena,-11.7900,19.9000
Mucusso,-18.0195,21.4300
Ndalatando,-9.2995,14.9100
Ondjiva,-17.0696,15.7300
Mbanza-Congo,-6.2696,14.2400
Nzeto,-7.2296,12.8600
Capenda-Camulemba,-9.4196,18.4300
Calulo,-9.9996,14.9000
Calucinga,-11.3196,16.2000
Lubango,-14.9100,13.4900
Songo,-7.3496,14.8500
Camabatela,-8.1896,15.3700
Cacolo,-10.1496,19.2600
Ambriz,-7.8550,13.1250
Dondo,-9.6900,14.4300
Saurimo,-9.6596,20.3900
Luanda,-8.8383,13.2344
Waku Kungo,-11.3595,15.1200
Muconda,-10.5996,21.3200
Quipungo,-14.8295,14.5500
Uíge,-7.6200,15.0500
Quibala,-10.7296,14.9800
Menongue,-14.6666,17.7000
Sumbe,-11.2100,13.8500
Luau,-10.7095,22.2300
Caxito,-8.5795,13.6600
Cazombo,-11.8896,22.9000
Malanje,-9.5400,16.3400
Lobito,-12.3700,13.5412
Soyo,-6.1296,12.3700
Kuito,-12.3800,16.9400
Cuito Caunavale,-15.1596,19.1700
Chibemba,-15.7496,14.0800
Chibia,-15.1896,13.6900
Camacupa,-12.0196,17.4700
Cubal,-13.0396,14.2400
Namibe,-15.1900,12.1600
Tômbua,-15.8000,11.8600
Lucapa,-8.4196,20.7400
Dundo,-7.3800,20.8300
San Juan,-31.5500,-68.5200
Los Blancos,-23.5996,-62.6000
General Roca,-39.0200,-67.6100
Ushuaia,-54.7900,-68.3100
Santa Rosa,-36.6200,-64.3000
28 de Noviembre,-51.6500,-72.3000
Comondante Luis Piedrabuena,-49.9745,-68.9035
Río Gallegos,-51.6333,-69.2166
Santa Fe,-31.6239,-60.6900
Paraná,-31.7333,-60.5333
San Lorenzo,-28.1200,-58.7700
Salta,-24.7834,-65.4166
Darregueira,-37.6996,-63.1666
Trelew,-43.2500,-65.3300
Rawson,-43.3000,-65.1000
La Rioja,-29.4100,-66.8500
Villalonga,-39.8829,-62.5833
Viedma,-40.8000,-63.0000
Sunchales,-30.9329,-61.5666
Río Colorado,-38.9666,-64.0833
Pedro Luro,-39.4833,-62.6833
San Salvador de Jujuy,-24.1833,-65.3000
Resistencia,-27.4600,-58.9900
Posadas,-27.3578,-55.8851
Paso Rio Mayo,-45.6834,-70.2666
Venado Tuerto,-33.7496,-61.9700
Corrientes,-27.4900,-58.8100
Formosa,-26.1728,-58.1828
Las Lomitas,-24.6996,-60.6000
La Plata,-34.9096,-57.9600
Mar de Ajó,-36.7162,-56.6766
Cutral Có,-38.9400,-69.2400
Ingeniero Jacobacci,-41.3000,-69.5833
Santiago del Estero,-27.7833,-64.2667
Uspallata,-32.5931,-69.3460
Tucumán,-26.8160,-65.2166
Comallo,-41.0333,-70.2666
El Maitén,-42.0500,-71.1666
Mendoza,-32.8833,-68.8166
Neuquén,-38.9500,-68.0600
Córdoba,-31.4000,-64.1823
Catamarca,-28.4700,-65.7800
Villa Rumipal,-32.1833,-64.4833
San Luis,-33.3000,-66.3500
Río Tercero,-32.1796,-64.1200
Malargüe,-35.4661,-69.5833
Tinogasta,-28.0666,-67.5666
Rinconada,-22.4329,-66.1666
Abra Pampa,-22.7167,-65.7000
Humahuaca,-23.2000,-65.3499
Libertador General San Martín,-23.8195,-64.7900
San Pedro,-24.2196,-64.8700
Susques,-23.4167,-66.4833
Choele Choel,-39.2666,-65.6833
General Conesa,-40.1000,-64.4333
San Antonio Oeste,-40.7329,-64.9333
Sierra Colorado,-40.5829,-67.8000
San Carlos de Bariloche,-41.1500,-71.3000
Puerto Madryn,-42.7700,-65.0400
Telsen,-42.3996,-66.9500
Sarmiento,-45.6000,-69.0833
Alto Rio Sanguer,-45.0333,-70.8333
Gastre,-42.2830,-69.2333
Pampa del Infierno,-26.5166,-61.1666
Charata,-27.2163,-61.2000
Presidencia Roque Saenz Pena,-26.7900,-60.4500
Rodeo,-30.2156,-69.1400
Mercedes,-33.6896,-65.4700
Villa María,-32.4100,-63.2600
Las Heras,-32.8250,-68.8017
Chilecito,-29.1655,-67.5000
Ingeniero Guillermo N. Juarez,-23.9000,-61.8500
Comandante Fontana,-25.3333,-59.6833
Belen,-27.6496,-67.0333
Chumbicha,-28.8666,-66.2333
Rio Grande,-53.7914,-67.6990
Puerto Deseado,-47.7500,-65.9000
Perito Moreno,-46.6000,-70.9334
Puerto San Julián,-49.3000,-67.7167
Gobernador Gregores,-48.7666,-70.2500
San Martín,-33.0700,-68.4900
La Paz,-33.4661,-67.5500
Tunuyán,-33.5662,-69.0167
San Rafael,-34.6000,-68.3333
General Pico,-35.6596,-63.7700
25 de Mayo,-37.8000,-67.6833
Victorica,-36.2163,-65.4500
Juan José Castelli,-25.9495,-60.6166
Victoria,-32.6100,-60.1800
Eldorado,-26.2000,-54.6000
Trancas,-26.2167,-65.2833
Chepes,-31.3500,-66.6000
Chamical,-30.3496,-66.3167
San Francisco,-31.4300,-62.0900
Concordia,-31.3896,-58.0300
El Calafate,-50.3333,-72.3000
Chos Malal,-37.3830,-70.2666
Las Lajas,-38.5163,-70.3666
Zapala,-38.9000,-70.0667
Villa Carlos Paz,-31.4200,-64.5000
Bell Ville,-32.6000,-62.6800
Río Cuarto,-33.1300,-64.3500
Villa Ángela,-27.5833,-60.7167
Concepción del Uruguay,-32.4800,-58.2400
Gualeguaychú,-33.0200,-58.5200
Gualeguay,-33.1500,-59.3400
Comodoro Rivadavia,-45.8700,-67.5000
Esquel,-42.9000,-71.3166
Añatuya,-28.4661,-62.8333
Dolores,-36.3300,-57.6900
Chascomús,-35.5662,-58.0166
Chivilcoy,-34.9000,-60.0400
Lincoln,-34.8800,-61.5399
Goya,-29.1400,-59.2700
Frias,-28.6496,-65.1500
Vera,-29.4662,-60.2166
Reconquista,-29.1395,-59.6500
Monte Quemado,-25.7996,-62.8666
Campana,-34.1600,-58.9600
Zárate,-34.0896,-59.0400
Luján,-34.5796,-59.1100
Mercedes,-34.6600,-59.4400
San Nicolas,-33.3300,-60.2400
Pergamino,-33.8996,-60.5700
Chacabuco,-34.6500,-60.4900
Junín,-34.5846,-60.9589
San Ramón de la Nueva Orán,-23.1400,-64.3200
Tartagal,-22.5500,-63.8100
Joaquín V. González,-25.0833,-64.1834
General Guemes,-24.6666,-65.0500
Cerrillos,-24.8996,-65.4833
Cafayate,-26.0829,-65.9666
San Antonio de los Cobres,-24.1829,-66.3500
Alta Gracia,-31.6600,-64.4300
Azul,-36.7796,-59.8700
Lobos,-35.1849,-59.0947
Veinticinco de Mayo,-35.4300,-60.1800
Nueve de Julio,-35.4460,-60.8900
Mercedes,-29.1796,-58.0800
Mar del Plata,-38.0000,-57.5800
Balcarce,-37.8333,-58.2500
Juarez,-37.6655,-59.8000
Coronel Suárez,-37.4666,-61.9166
Tandil,-37.3200,-59.1500
Carhué,-37.1829,-62.7333
Olavarría,-36.9000,-60.3300
Rafaela,-31.2500,-61.5000
San Justo,-30.7829,-60.5833
Rosario,-32.9511,-60.6663
Villa Constitución,-33.2300,-60.3500
Bahía Blanca,-38.7400,-62.2650
Punta Alta,-38.8800,-62.0800
Tres Arroyos,-38.3700,-60.2699
Necochea,-38.5600,-58.7500
Buenos Aires,-34.6025,-58.3975
Eisenstadt,47.8333,16.5333
Innsbruck,47.2804,11.4100
Bregenz,47.5167,9.7667
Salzburg,47.8105,13.0400
Linz,48.3192,14.2888
Wiener Neustadt,47.8160,16.2500
Sankt Pölten,48.2000,15.6333
Graz,47.0778,15.4100
Klagenfurt,46.6203,14.3100
Vienna,48.2000,16.3666
Kingoonya,-30.8996,135.3000
Port Denison,-29.2828,114.9166
Cairns,-16.8878,145.7633
Kwinana,-32.2394,115.7702
